"","x"
"9143","P2_B003920"
"9144","P3_B003894"
"9145","P5_B003920"
"9146","P8_B003920"
"9147","A12_B001474"
"9148","A13_B003187"
"9149","A14_B001474"
"9150","A15_B001470"
"9151","A15_B001474"
"9152","A15_B003777"
"9153","A16_B003522"
"9154","A17_B001474"
"9155","A17_B003522"
"9156","A18_B001470"
"9157","A19_B001474"
"9158","A20_B003522"
"9159","A20_B003529"
"9160","A21_B001474"
"9161","A3_B003523"
"9162","A7_B003129"
"9163","A9_B003191"
"9164","B11_B001474"
"9165","B12_B001474"
"9166","B16_B001470"
"9167","B17_B001474"
"9168","B18_B001474"
"9169","B19_B003522"
"9170","B20_B001474"
"9171","B21_B001470"
"9172","B22_B003191"
"9173","B5_B003529"
"9174","B6_B003523"
"9175","B8_B001470"
"9176","B9_B001474"
"9177","C11_B003522"
"9178","C15_B001474"
"9179","C16_B001474"
"9180","C16_B003522"
"9181","C17_B003642"
"9182","C18_B003522"
"9183","C20_B001470"
"9184","C21_B001474"
"9185","C22_B003529"
"9186","C2_B003523"
"9187","C2_B003642"
"9188","C4_B003132"
"9189","C6_B001474"
"9190","D13_B001470"
"9191","D14_B001474"
"9192","D14_B003522"
"9193","D15_B003522"
"9194","D18_B001470"
"9195","D1_B001474"
"9196","D20_B001470"
"9197","D21_B001470"
"9198","D21_B003642"
"9199","D22_B003191"
"9200","D9_B001470"
"9201","D9_B003777"
"9202","E11_B001474"
"9203","E12_B003529"
"9204","E13_B003522"
"9205","E16_B001474"
"9206","E17_B001474"
"9207","E18_B001470"
"9208","E19_B001474"
"9209","E19_B003132"
"9210","E20_B001470"
"9211","E20_B001474"
"9212","E2_B003523"
"9213","E4_B003191"
"9214","E5_B001474"
"9215","F10_B001470"
"9216","F11_B003187"
"9217","F12_B001474"
"9218","F13_B001470"
"9219","F14_B001470"
"9220","F14_B001474"
"9221","F15_B001474"
"9222","F1_B001474"
"9223","F20_B003522"
"9224","F4_B001470"
"9225","F4_B003191"
"9226","F5_B003522"
"9227","F6_B003523"
"9228","G10_B003522"
"9229","G11_B003522"
"9230","G12_B001474"
"9231","G13_B001470"
"9232","G15_B001470"
"9233","G15_B001474"
"9234","G15_B003132"
"9235","G16_B001470"
"9236","G19_B001470"
"9237","G21_B001474"
"9238","G22_B001470"
"9239","G22_B003777"
"9240","G4_B003522"
"9241","G5_B003129"
"9242","G7_B001470"
"9243","G9_B001474"
"9244","G9_B003522"
"9245","H10_B001470"
"9246","H12_B001470"
"9247","H14_B001470"
"9248","H15_B001474"
"9249","H21_B003522"
"9250","H22_B001474"
"9251","I10_B001470"
"9252","I13_B003529"
"9253","I15_B001474"
"9254","I16_B001474"
"9255","I18_B003132"
"9256","I2_B003523"
"9257","I3_B001470"
"9258","I6_B001470"
"9259","I7_B003523"
"9260","I8_B001474"
"9261","J10_B003523"
"9262","J12_B001470"
"9263","J12_B003522"
"9264","J17_B001474"
"9265","J18_B001470"
"9266","J18_B001474"
"9267","J19_B001474"
"9268","J1_B001474"
"9269","J21_B001474"
"9270","J22_B003187"
"9271","J3_B001474"
"9272","J5_B003523"
"9273","J6_B003523"
"9274","J8_B001474"
"9275","K11_B003529"
"9276","K12_B001474"
"9277","K13_B001474"
"9278","K15_B001470"
"9279","K18_B001470"
"9280","K19_B001470"
"9281","K20_B003522"
"9282","K21_B001470"
"9283","K22_B003522"
"9284","K2_B001470"
"9285","K2_B003523"
"9286","K4_B003129"
"9287","K7_B003523"
"9288","K9_B001470"
"9289","L12_B003522"
"9290","L13_B003522"
"9291","L14_B003529"
"9292","L16_B001474"
"9293","L16_B003522"
"9294","L17_B003522"
"9295","L17_B003529"
"9296","L18_B001474"
"9297","L18_B003522"
"9298","L21_B001470"
"9299","L2_B003523"
"9300","L7_B001470"
"9301","L8_B001470"
"9302","L8_B001474"
"9303","L8_B003523"
"9304","L9_B001470"
"9305","M13_B001474"
"9306","M13_B003522"
"9307","M13_B003777"
"9308","M17_B001470"
"9309","M22_B001470"
"9310","M3_B003529"
"9311","M5_B001474"
"9312","M6_B001470"
"9313","N11_B003522"
"9314","N11_B003523"
"9315","N13_B003522"
"9316","N15_B001470"
"9317","N15_B003522"
"9318","N17_B001470"
"9319","N17_B001474"
"9320","N1_B003518"
"9321","N20_B001470"
"9322","N21_B001470"
"9323","N5_B003529"
"9324","N6_B001474"
"9325","N7_B003523"
"9326","N7_B003529"
"9327","N9_B003522"
"9328","O12_B001470"
"9329","O14_B001474"
"9330","O15_B003522"
"9331","O16_B001470"
"9332","O17_B001474"
"9333","O19_B001470"
"9334","O19_B001474"
"9335","O22_B003522"
"9336","O2_B003518"
"9337","O6_B003522"
"9338","O9_B003523"
"9339","P10_B003523"
"9340","P12_B001474"
"9341","P12_B003522"
"9342","P15_B003132"
"9343","P16_B001470"
"9344","P17_B001474"
"9345","P18_B001474"
"9346","P20_B001474"
"9347","P21_B001474"
"9348","P2_B003518"
"9349","P3_B001470"
"9350","P9_B003529"
"9351","A10_B001556"
"9352","A11_B001556"
"9353","A13_B001475"
"9354","A16_B001475"
"9355","A16_B003097"
"9356","A19_B001475"
"9357","A19_B001556"
"9358","A21_B001475"
"9359","A22_B001475"
"9360","A2_B001464"
"9361","A5_B001556"
"9362","A6_B001543"
"9363","A6_B001545"
"9364","A8_B001556"
"9365","A9_B001556"
"9366","A9_B002571"
"9367","B11_B001556"
"9368","B12_B001545"
"9369","B15_B001475"
"9370","B17_B001475"
"9371","B17_B001556"
"9372","B1_B001556"
"9373","B22_B001545"
"9374","B2_B001556"
"9375","B3_B001556"
"9376","B4_B001556"
"9377","B6_B001556"
"9378","B6_B002571"
"9379","C11_B001545"
"9380","C16_B001475"
"9381","C17_B001475"
"9382","C18_B001475"
"9383","C19_B001475"
"9384","C22_B001475"
"9385","C2_B001556"
"9386","C3_B001543"
"9387","C3_B001556"
"9388","C7_B001545"
"9389","C8_B001545"
"9390","D11_B001475"
"9391","D11_B001556"
"9392","D14_B001475"
"9393","D9_B001475"
"9394","D9_B001556"
"9395","E10_B001545"
"9396","E15_B003097"
"9397","E1_B003775"
"9398","E3_B001464"
"9399","E3_B001556"
"9400","E7_B001543"
"9401","E7_B001556"
"9402","F11_B001475"
"9403","F11_B001556"
"9404","F12_B001475"
"9405","F13_B001475"
"9406","F17_B001475"
"9407","F3_B001543"
"9408","F7_B002571"
"9409","G14_B001556"
"9410","G15_B001475"
"9411","G17_B001475"
"9412","G18_B001475"
"9413","G21_B001475"
"9414","G4_B001543"
"9415","G4_B001545"
"9416","G5_B001556"
"9417","G8_B001556"
"9418","G9_B001543"
"9419","H10_B001556"
"9420","H11_B001475"
"9421","H12_B002571"
"9422","H15_B001475"
"9423","H15_B002573"
"9424","H19_B003775"
"9425","H2_B001543"
"9426","H2_B001545"
"9427","H3_B001556"
"9428","H4_B001556"
"9429","H7_B001556"
"9430","H9_B001545"
"9431","I12_B001475"
"9432","I17_B001543"
"9433","I1_B002573"
"9434","I2_B001556"
"9435","I3_B001464"
"9436","I7_B001556"
"9437","I8_B001475"
"9438","J11_B001545"
"9439","J12_B001475"
"9440","J1_B001545"
"9441","J2_B001543"
"9442","J3_B001545"
"9443","J3_B001556"
"9444","J6_B001543"
"9445","J6_B001545"
"9446","J7_B001543"
"9447","J7_B001545"
"9448","J8_B001475"
"9449","J8_B001556"
"9450","K12_B001545"
"9451","K15_B001475"
"9452","K17_B001475"
"9453","K19_B001475"
"9454","K3_B001545"
"9455","K4_B001475"
"9456","K4_B001556"
"9457","K6_B001556"
"9458","K7_B001475"
"9459","K8_B001475"
"9460","K8_B001543"
"9461","K9_B001556"
"9462","L10_B001543"
"9463","L10_B001545"
"9464","L10_B001556"
"9465","L18_B001464"
"9466","L22_B001475"
"9467","L3_B001556"
"9468","L5_B001543"
"9469","L7_B001475"
"9470","M12_B003775"
"9471","M21_B001475"
"9472","M22_B001556"
"9473","M3_B001556"
"9474","M4_B001545"
"9475","M6_B001543"
"9476","M6_B001545"
"9477","M7_B001556"
"9478","N11_B001475"
"9479","N11_B001545"
"9480","N11_B001556"
"9481","N15_B001475"
"9482","N16_B001475"
"9483","N17_B001475"
"9484","N18_B001475"
"9485","N19_B002573"
"9486","N6_B001556"
"9487","N7_B001545"
"9488","N8_B001475"
"9489","N8_B001545"
"9490","N9_B001556"
"9491","O11_B001556"
"9492","O12_B002571"
"9493","O21_B001475"
"9494","O2_B001545"
"9495","O2_B001556"
"9496","O6_B001545"
"9497","P10_B001556"
"9498","P10_B002571"
"9499","P13_B001475"
"9500","P14_B001475"
"9501","P17_B001475"
"9502","P18_B001475"
"9503","P19_B001543"
"9504","P1_B001545"
"9505","P20_B001475"
"9506","P2_B001545"
"9507","P4_B001475"
"9508","P5_B003097"
"9509","P7_B001556"
"9510","P8_B001475"
"9511","A2_B003528"
"9512","A7_B002572"
"9513","B12_B002572"
"9514","B16_B001558"
"9515","B1_B003528"
"9516","B5_B001554"
"9517","B6_B002572"
"9518","C1_B003528"
"9519","D11_B001554"
"9520","D11_B001558"
"9521","D8_B002572"
"9522","E2_B003528"
"9523","E9_B001558"
"9524","F9_B003528"
"9525","H6_B003528"
"9526","I1_B002572"
"9527","J2_B001558"
"9528","J3_B001558"
"9529","J7_B003528"
"9530","K11_B001554"
"9531","K8_B003528"
"9532","L11_B003528"
"9533","L7_B003528"
"9534","L8_B003528"
"9535","M5_B003528"
"9536","M8_B001558"
"9537","M9_B003528"
"9538","N12_B002572"
"9539","N3_B001558"
"9540","N4_B002572"
"9541","N5_B001558"
"9542","O11_B003528"
"9543","O2_B003528"
"9544","O7_B003528"
"9545","P12_B001554"
"9546","P3_B002572"
"9547","P5_B001554"
"9548","P7_B003528"
"9549","P8_B002572"
"9550","P8_B003528"
"9551","P17_B003126"
"9552","L1_B002090"
"9553","I19_B003129"
"9554","J11_B003132"
"9555","J17_B003191"
"9556","H1_B003071"
"9557","A4_1001000362"
"9558","B2_B001799"
"9559","P1_B001798"
"9560","E2_B001795"
"9561","A22_B000274"
"9562","A4_B003654"
"9563","A8_B003654"
"9564","B1_B003654"
"9565","B7_B003646"
"9566","C4_B003646"
"9567","C4_B003654"
"9568","D4_B003654"
"9569","D8_B003654"
"9570","E1_B003654"
"9571","E5_B003654"
"9572","E6_B003654"
"9573","E7_B003654"
"9574","E9_B003646"
"9575","F1_B003654"
"9576","F2_B003654"
"9577","F3_B003654"
"9578","F4_B003646"
"9579","F4_B003654"
"9580","F6_B003654"
"9581","G11_B003646"
"9582","G1_B003654"
"9583","G2_B003654"
"9584","G3_B003654"
"9585","G6_B003654"
"9586","G7_B003654"
"9587","G8_B003654"
"9588","H1_B003646"
"9589","I4_B003646"
"9590","K4_B003646"
"9591","K9_B003646"
"9592","L12_B000863"
"9593","L14_B000863"
"9594","L22_B000274"
"9595","L3_B003646"
"9596","L4_B003646"
"9597","L5_B003646"
"9598","M14_B003067"
"9599","M6_B003646"
"9600","M8_B003646"
"9601","O13_B000863"
"9602","O3_B003646"
"9603","O9_B003646"
"9604","P21_B000863"
"9605","A22_B000860"
"9606","B15_B000860"
"9607","B20_B000275"
"9608","B20_B000862"
"9609","B22_B000860"
"9610","C13_B000860"
"9611","C15_B003071"
"9612","C16_B000860"
"9613","D19_B000860"
"9614","E12_B000860"
"9615","G13_B000860"
"9616","G14_B000860"
"9617","H10_B003071"
"9618","H1_B003066"
"9619","H21_B000275"
"9620","H2_B003066"
"9621","L22_B000275"
"9622","M20_B000275"
"9623","A10_B003120"
"9624","A1_B003120"
"9625","A4_B003120"
"9626","A8_B003120"
"9627","B11_B003120"
"9628","B1_B003120"
"9629","B2_B003120"
"9630","B4_B003120"
"9631","B8_B003120"
"9632","C6_B003120"
"9633","C7_B003120"
"9634","C8_B003120"
"9635","C9_B003120"
"9636","D1_B003120"
"9637","D4_B003120"
"9638","D5_B003120"
"9639","D7_B003120"
"9640","E21_B000276"
"9641","E22_B000276"
"9642","E2_B003120"
"9643","E3_B003120"
"9644","E8_B003120"
"9645","F3_B003120"
"9646","F8_B003120"
"9647","G20_B000276"
"9648","G21_B000276"
"9649","H1_B003120"
"9650","H7_B003120"
"9651","H9_B003120"
"9652","I5_B003120"
"9653","I9_B003120"
"9654","J8_B003120"
"9655","J9_B003120"
"9656","K1_B003120"
"9657","K21_B000276"
"9658","K22_B000276"
"9659","K7_B003120"
"9660","L21_B000276"
"9661","L6_B003120"
"9662","L9_B003120"
"9663","M11_B003120"
"9664","M4_B003120"
"9665","M7_B003120"
"9666","N21_B000276"
"9667","N22_B000276"
"9668","O8_B003120"
"9669","P2_B003120"
"9670","P5_B003120"
"9671","P6_B003120"
"9672","P8_B003120"
"9673","P9_B003120"
"9674","A1_B000419"
"9675","A2_B000419"
"9676","A2_B002097"
"9677","B10_B003125"
"9678","B2_B000419"
"9679","B9_B003125"
"9680","C3_B000419"
"9681","D1_B000419"
"9682","D6_B002097"
"9683","D7_B002078"
"9684","D9_B003125"
"9685","E1_B000419"
"9686","E2_B000419"
"9687","F1_B000419"
"9688","F2_B000419"
"9689","G3_B000419"
"9690","G3_B002078"
"9691","G9_B003125"
"9692","H2_B000419"
"9693","H3_B000419"
"9694","H9_B003125"
"9695","I2_B000419"
"9696","I4_B002097"
"9697","I6_B002097"
"9698","J4_B000419"
"9699","J4_B002097"
"9700","J5_B002097"
"9701","J6_B002097"
"9702","K1_B000419"
"9703","K2_B000419"
"9704","K3_B000419"
"9705","K4_B000419"
"9706","K4_B002073"
"9707","K5_B002073"
"9708","K5_B002097"
"9709","K9_B003125"
"9710","L1_B000419"
"9711","L2_B000419"
"9712","L3_B000419"
"9713","L9_B003125"
"9714","M2_B000419"
"9715","M3_B002073"
"9716","M4_B000419"
"9717","M6_B000419"
"9718","N1_B000419"
"9719","N1_B002097"
"9720","N3_B000419"
"9721","N4_B002097"
"9722","N5_B002097"
"9723","O1_B000419"
"9724","O2_B000419"
"9725","O5_B002097"
"9726","O9_B003125"
"9727","P1_B000419"
"9728","P2_B002097"
"9729","P9_B002097"
"9730","P9_B003125"
"9731","A10_B003126"
"9732","A12_B003643"
"9733","A14_B003119"
"9734","A14_B003643"
"9735","A15_B003119"
"9736","A16_B003643"
"9737","A17_B003119"
"9738","A18_B003126"
"9739","A18_B003643"
"9740","A19_B003126"
"9741","A19_B003643"
"9742","A22_B003643"
"9743","A3_B003643"
"9744","A6_B003643"
"9745","A8_B003643"
"9746","A9_B003126"
"9747","A9_B003643"
"9748","B10_B003119"
"9749","B12_B003643"
"9750","B13_B003119"
"9751","B13_B003126"
"9752","B13_B003643"
"9753","B14_B003643"
"9754","B16_B003119"
"9755","B16_B003643"
"9756","B18_B003119"
"9757","B18_B003126"
"9758","B18_B003643"
"9759","B19_B003126"
"9760","B19_B003643"
"9761","B20_B003643"
"9762","B22_B003119"
"9763","B22_B003643"
"9764","B3_B003643"
"9765","B6_B003643"
"9766","B7_B003643"
"9767","B9_B003126"
"9768","C10_B003643"
"9769","C11_B003126"
"9770","C12_B003126"
"9771","C13_B003119"
"9772","C13_B003126"
"9773","C13_B003643"
"9774","C14_B003643"
"9775","C1_B003643"
"9776","C20_B003643"
"9777","C21_B003643"
"9778","C22_B003119"
"9779","C22_B003643"
"9780","C4_B003643"
"9781","C6_B003643"
"9782","C7_B003643"
"9783","C8_B003643"
"9784","D11_B003643"
"9785","D12_B003126"
"9786","D13_B003119"
"9787","D13_B003126"
"9788","D13_B003643"
"9789","D14_B003643"
"9790","D16_B003643"
"9791","D1_B003643"
"9792","D20_B003643"
"9793","D22_B003643"
"9794","D3_B003643"
"9795","D5_B003643"
"9796","D7_B003119"
"9797","D7_B003643"
"9798","D9_B003643"
"9799","E12_B003643"
"9800","E13_B003119"
"9801","E13_B003643"
"9802","E14_B003119"
"9803","E14_B003643"
"9804","E17_B003643"
"9805","E18_B003126"
"9806","E3_B003643"
"9807","E5_B003643"
"9808","E9_B003643"
"9809","F11_B003643"
"9810","F12_B003126"
"9811","F12_B003643"
"9812","F13_B003643"
"9813","F15_B003119"
"9814","F16_B003643"
"9815","F17_B003126"
"9816","F18_B003643"
"9817","F19_B003119"
"9818","F19_B003643"
"9819","F1_B003643"
"9820","F21_B003119"
"9821","F21_B003643"
"9822","F3_B003643"
"9823","F5_B003643"
"9824","F6_B003643"
"9825","F8_B003643"
"9826","F9_B003643"
"9827","G10_B003126"
"9828","G11_B003643"
"9829","G12_B003119"
"9830","G13_B003119"
"9831","G14_B003643"
"9832","G16_B003643"
"9833","G17_B003119"
"9834","G17_B003126"
"9835","G17_B003643"
"9836","G18_B003119"
"9837","G18_B003126"
"9838","G19_B003643"
"9839","G22_B003119"
"9840","G22_B003643"
"9841","G3_B003643"
"9842","G8_B003119"
"9843","G9_B003126"
"9844","H10_B003643"
"9845","H11_B003126"
"9846","H11_B003643"
"9847","H12_B003643"
"9848","H13_B003643"
"9849","H14_B003643"
"9850","H16_B003119"
"9851","H17_B003119"
"9852","H17_B003126"
"9853","H18_B003643"
"9854","H1_B003643"
"9855","H21_B003119"
"9856","H3_B003643"
"9857","H5_B003643"
"9858","H7_B003643"
"9859","I10_B003643"
"9860","I12_B003643"
"9861","I13_B003126"
"9862","I13_B003643"
"9863","I14_B003643"
"9864","I16_B003119"
"9865","I16_B003643"
"9866","I17_B003126"
"9867","I17_B003643"
"9868","I18_B003119"
"9869","I18_B003126"
"9870","I18_B003643"
"9871","I19_B003119"
"9872","I19_B003643"
"9873","I20_B003119"
"9874","I22_B003643"
"9875","I3_B003643"
"9876","I5_B003643"
"9877","I6_B003643"
"9878","I7_B003643"
"9879","I9_B003643"
"9880","J10_B003126"
"9881","J10_B003643"
"9882","J11_B003126"
"9883","J12_B003643"
"9884","J15_B003119"
"9885","J15_B003643"
"9886","J16_B003643"
"9887","J18_B003643"
"9888","J19_B003126"
"9889","J19_B003643"
"9890","J22_B003643"
"9891","J5_B003643"
"9892","J6_B003643"
"9893","J9_B003643"
"9894","K10_B003126"
"9895","K12_B003126"
"9896","K13_B003643"
"9897","K14_B003643"
"9898","K15_B003643"
"9899","K17_B003643"
"9900","K18_B003126"
"9901","K19_B003643"
"9902","K1_B003643"
"9903","K21_B003643"
"9904","K22_B003643"
"9905","K4_B003643"
"9906","K6_B003643"
"9907","K7_B003643"
"9908","K8_B003643"
"9909","K9_B003126"
"9910","K9_B003643"
"9911","L11_B003643"
"9912","L12_B003643"
"9913","L14_B003643"
"9914","L15_B003643"
"9915","L19_B003126"
"9916","L5_B003643"
"9917","L8_B003643"
"9918","L9_B003643"
"9919","M10_B003126"
"9920","M11_B003643"
"9921","M12_B003643"
"9922","M14_B003119"
"9923","M14_B003643"
"9924","M16_B003643"
"9925","M17_B003126"
"9926","M17_B003643"
"9927","M18_B003126"
"9928","M18_B003643"
"9929","M19_B003119"
"9930","M19_B003126"
"9931","M20_B003119"
"9932","M21_B003643"
"9933","M22_B003643"
"9934","M3_B003643"
"9935","M4_B003643"
"9936","M5_B003643"
"9937","M9_B003126"
"9938","M9_B003643"
"9939","N11_B003643"
"9940","N12_B003643"
"9941","N13_B003119"
"9942","N14_B003643"
"9943","N17_B003126"
"9944","N3_B003643"
"9945","N4_B003643"
"9946","N6_B003643"
"9947","N7_B003643"
"9948","N8_B003643"
"9949","N9_B003643"
"9950","O10_B003643"
"9951","O12_B003126"
"9952","O12_B003643"
"9953","O13_B003119"
"9954","O13_B003126"
"9955","O13_B003643"
"9956","O14_B003119"
"9957","O14_B003643"
"9958","O15_B003119"
"9959","O15_B003643"
"9960","O16_B003119"
"9961","O16_B003643"
"9962","O17_B003119"
"9963","O17_B003126"
"9964","O17_B003643"
"9965","O18_B003119"
"9966","O18_B003126"
"9967","O18_B003643"
"9968","O19_B003119"
"9969","O20_B003119"
"9970","O20_B003643"
"9971","O21_B003119"
"9972","O21_B003643"
"9973","O22_B003643"
"9974","O3_B003658"
"9975","O4_B003643"
"9976","O5_B003643"
"9977","O7_B003643"
"9978","O8_B003643"
"9979","O9_B003126"
"9980","O9_B003643"
"9981","P10_B003119"
"9982","P10_B003126"
"9983","P10_B003643"
"9984","P12_B003119"
"9985","P12_B003126"
"9986","P13_B003119"
"9987","P14_B003643"
"9988","P16_B003643"
"9989","P17_B003643"
"9990","P18_B003119"
"9991","P18_B003643"
"9992","P19_B003119"
"9993","P20_B003119"
"9994","P20_B003643"
"9995","P21_B003119"
"9996","P21_B003643"
"9997","P22_B003119"
"9998","P22_B003643"
"9999","P4_B003643"
"10000","P5_B003643"
"10001","P6_B003643"
"10002","P7_B003119"
"10003","P7_B003643"
"10004","P8_B003119"
"10005","P9_B003119"
"10006","P9_B003643"
"10007","C6_B003776"
"10008","F3_B003776"
"10009","K3_B003776"
"10010","M8_B003776"
"10011","N2_B003776"
"10012","O3_B003776"
"10013","P7_B003776"
"10014","P9_B003776"
"10015","A3_B002090"
"10016","B2_B002090"
"10017","B3_B002090"
"10018","B4_B002090"
"10019","D3_B002090"
"10020","E1_B002090"
"10021","E4_B002090"
"10022","F4_B002090"
"10023","G1_B002090"
"10024","H2_B002090"
"10025","I1_B002090"
"10026","I2_B002090"
"10027","J2_B002090"
"10028","J4_B002090"
"10029","K1_B002090"
"10030","K2_B002090"
"10031","L3_B002090"
"10032","M1_B002090"
"10033","M3_B002090"
"10034","N2_B002090"
"10035","O3_B002090"
"10036","P3_B002090"
"10037","P4_B002090"
"10038","A4_B003116"
"10039","A5_B003116"
"10040","B11_B003116"
"10041","C9_B003116"
"10042","D2_B003116"
"10043","D3_B003116"
"10044","E1_B003116"
"10045","F1_B003116"
"10046","F4_B003116"
"10047","G9_B003116"
"10048","H10_B003116"
"10049","H11_B003116"
"10050","H1_B003116"
"10051","H2_B003116"
"10052","H7_B003116"
"10053","I11_B003116"
"10054","I2_B003116"
"10055","I8_B003116"
"10056","J1_B003116"
"10057","J2_B003116"
"10058","K11_B003116"
"10059","K1_B003116"
"10060","K3_B003116"
"10061","K7_B003116"
"10062","L10_B003116"
"10063","L1_B003116"
"10064","L9_B003116"
"10065","M11_B003116"
"10066","M1_B003116"
"10067","M2_B003116"
"10068","M4_B003116"
"10069","M5_B003116"
"10070","M7_B003116"
"10071","N10_B003116"
"10072","N11_B003116"
"10073","N2_B003116"
"10074","N3_B003116"
"10075","O1_B003116"
"10076","O2_B003116"
"10077","O3_B003116"
"10078","O5_B003116"
"10079","O6_B003116"
"10080","O7_B003116"
"10081","O9_B003116"
"10082","P10_B003116"
"10083","P10_B003920"
"10084","P1_B003116"
"10085","P2_B003116"
"10086","P3_B003116"
"10087","P3_B003920"
"10088","P4_B003116"
"10089","P5_B003116"
"10090","P6_B003116"
"10091","P7_B003116"
"10092","P8_B003116"
"10093","P9_B003116"
"10094","A10_B003187"
"10095","A10_B003642"
"10096","A17_B003187"
"10097","A19_B003187"
"10098","A20_B003642"
"10099","A4_B003522"
"10100","A4_B003642"
"10101","A6_B003777"
"10102","A9_B003187"
"10103","A9_B003642"
"10104","B11_B003129"
"10105","B13_B003187"
"10106","B18_B003187"
"10107","B18_B003191"
"10108","B4_B003642"
"10109","B7_B003112"
"10110","B7_B003642"
"10111","B9_B003191"
"10112","C12_B003132"
"10113","C12_B003191"
"10114","C19_B003132"
"10115","C19_B003187"
"10116","C3_B003642"
"10117","C7_B003642"
"10118","C9_B003191"
"10119","C9_B003642"
"10120","D10_B003129"
"10121","D10_B003187"
"10122","D11_B003132"
"10123","D11_B003191"
"10124","D13_B003187"
"10125","D18_B003191"
"10126","D22_B003642"
"10127","D2_B003642"
"10128","D4_B003642"
"10129","D6_B003642"
"10130","D7_B003642"
"10131","D9_B003187"
"10132","E10_B003191"
"10133","E11_B003112"
"10134","E17_B003191"
"10135","E18_B003132"
"10136","E18_B003187"
"10137","E7_B003642"
"10138","E8_B003112"
"10139","E9_B003112"
"10140","F10_B003191"
"10141","F12_B003191"
"10142","F19_B003132"
"10143","F3_B003642"
"10144","F4_B003642"
"10145","F5_B003642"
"10146","F6_B003642"
"10147","F9_B003191"
"10148","G12_B003112"
"10149","G12_B003191"
"10150","G19_B003191"
"10151","G5_B003642"
"10152","H11_B003187"
"10153","H12_B003187"
"10154","H17_B003187"
"10155","H18_B003187"
"10156","H19_B003187"
"10157","H19_B003191"
"10158","H8_B003642"
"10159","I12_B003187"
